18033,VE07 SOC (%) batería directo,VE12 Potencia Fotovoltaica Prevista,VE21 Potencia activa del meter,VE31 Demanda prevista,VE36 Potencia fotovoltaica,VE38 Precio de la energía,Demanda
24/05/18 9:34,10,0.458526,1.641374,1.782909,0.207983,20,1.837374
24/05/18 9:36,10,0.460886,1.675365,1.799203,0.17445,20,1.839365
24/05/18 9:38,10,0.463245,1.71307,1.734839,0.135542,20,1.82007
24/05/18 9:40,10,0.465605,1.694662,1.719957,0.106983,20,1.788662
24/05/18 9:42,10,0.467965,1.651373,1.729101,0.10245,20,1.760373
24/05/18 9:44,10,0.470325,1.651943,1.72598,0.125667,20,1.786943
24/05/18 9:46,10,0.472685,1.646026,1.724873,0.1284,20,1.769026
24/05/18 9:48,10,0.475045,1.653869,1.721107,0.120042,20,1.764869
24/05/18 9:50,10,0.477405,1.653493,1.722309,0.120575,20,1.770493
24/05/18 9:52,10,0.479765,1.655658,1.720609,0.119867,20,1.788658
24/05/18 9:54,10,0.482124,1.626342,1.718822,0.12885,20,1.777342
24/05/18 9:56,10,0.484484,1.623452,1.70475,0.150233,20,1.782452
24/05/18 9:58,10,0.486844,1.553768,2.13665,0.187,20,1.769768
24/05/18 10:00,10,0.489204,1.493234,3.07663,0.216275,20,1.728234
24/05/18 10:02,10,0.491571,1.909559,3.244039,0.24785,20,2.173559
24/05/18 10:04,10,0.493945,3.82947,3.229647,0.262975,20,4.09647
24/05/18 10:06,10,0.496319,3.866773,3.242712,0.248317,20,4.085773
24/05/18 10:08,10,0.498693,3.893127,3.293792,0.219533,20,4.109127
24/05/18 10:10,10,0.501067,3.867447,3.361246,0.245233,20,4.160447
24/05/18 10:12,10,0.503441,3.810324,3.349909,0.303142,20,4.115324
24/05/18 10:14,10,0.505815,3.78937,1.901435,0.314333,20,4.10637
24/05/18 10:16,10,0.508189,3.784337,1.893482,0.299525,20,4.057337
24/05/18 10:18,10,0.510563,3.813166,1.891168,0.26235,20,4.061166
24/05/18 10:20,10,0.512937,3.913162,1.875195,0.237908,20,4.161162
24/05/18 10:22,10,0.515311,3.90739,1.880501,0.25605,20,4.15739
24/05/18 10:24,10,0.517686,3.911953,1.825112,0.2547,20,4.168953
24/05/18 10:26,10,0.52006,3.942072,1.829387,0.244033,20,4.180072
24/05/18 10:28,10,0.522434,3.971533,2.187318,0.2326,20,4.190533
24/05/18 10:30,10,0.524808,4.036925,1.781141,0.198433,20,4.200925
24/05/18 10:32,10,0.527182,4.076177,1.779729,0.161083,20,4.230177
24/05/18 10:34,10,0.529556,4.055418,1.762834,0.153058,20,4.208418
24/05/18 10:36,10,0.53193,3.992858,1.763418,0.172058,20,4.178858
24/05/18 10:38,10,0.534304,3.937991,1.759396,0.196733,20,4.147991
24/05/18 10:40,10,0.536678,3.927775,2.038513,0.217817,20,4.158775
24/05/18 10:42,10,0.539052,3.92099,2.084818,0.231075,20,4.16799
24/05/18 10:44,10,0.541426,3.550615,2.172808,0.23835,20,3.789615
24/05/18 10:46,10,0.5438,1.566622,2.117267,0.226117,20,1.792622
24/05/18 10:48,10,0.546174,1.536032,2.161396,0.240567,20,1.765032
24/05/18 10:50,10,0.548548,1.910522,2.141536,0.210175,20,2.085522
24/05/18 10:52,10,0.550922,1.82816,2.123524,0.177258,20,1.98016
24/05/18 10:54,10,0.553296,1.652247,2.271135,0.1581,20,1.787247
24/05/18 10:56,10,0.55567,1.681834,2.209553,0.142817,20,1.823834
24/05/18 10:58,10,0.558044,2.256921,2.159294,0.119842,20,2.374921
24/05/18 11:00,10,0.560418,3.504263,1.787073,0.08995,20,3.567263
24/05/18 11:02,10,0.562097,3.535868,1.78626,0.062392,20,3.599868
24/05/18 11:04,10,0.563081,3.576118,1.785087,0.018333,20,3.577118
24/05/18 11:06,10,0.564064,3.603991,1.79354,0.002083,20,3.635991
24/05/18 11:08,10,0.565048,3.612534,2.80875,0,20,3.631534
24/05/18 11:10,10,0.566031,3.613476,3.464291,0,20,3.636476
24/05/18 11:12,10,0.567015,3.051032,3.385499,0,20,3.079032
24/05/18 11:14,10,0.567999,2.332664,1.939443,0,20,2.364664
24/05/18 11:16,10,0.568982,2.914637,1.875222,0.00045,20,2.914637
24/05/18 11:18,10,0.569966,1.85868,2.082233,0.000883,20,1.85168
24/05/18 11:20,10,0.570949,2.348403,1.861507,0.008883,20,2.423403
24/05/18 11:22,10,0.571933,2.449207,2.211548,0.06685,20,2.540207
24/05/18 11:24,10,0.572916,1.789835,1.796131,0.093375,20,1.875835
24/05/18 11:26,10,0.5739,1.791285,2.583828,0.0882,20,1.866285
24/05/18 11:28,10,0.574884,1.820358,1.828442,0.081133,20,1.916358
24/05/18 11:30,10,0.575867,1.887888,1.73467,0.078258,20,1.952888
24/05/18 11:32,10,0.576851,1.830881,1.741684,0.079392,20,1.909881
24/05/18 11:34,10,0.577834,1.775919,1.758473,0.081725,20,1.853919
24/05/18 11:36,10,0.578818,1.750572,1.794831,0.081133,20,1.841572
24/05/18 11:38,10,0.579801,1.737995,1.8163,0.086558,20,1.844995
24/05/18 11:40,10,0.580785,1.73848,1.859818,0.090167,20,1.83348
24/05/18 11:42,10,0.581769,1.777554,1.801359,0.090892,20,1.854554
24/05/18 11:44,10,0.582752,1.71983,1.879699,0.07975,20,1.77983
24/05/18 11:46,10,0.583736,1.741099,1.790738,0.049133,20,1.739099
24/05/18 11:48,10,0.584719,1.795461,1.790729,0.027592,20,1.857461
24/05/18 11:50,10,0.585703,1.796573,1.772559,0.0807,20,1.869573
24/05/18 11:52,10,0.586687,1.801405,1.786074,0.091667,20,1.896405
24/05/18 11:54,10,0.58767,1.806044,1.734357,0.085525,20,1.877044
24/05/18 11:56,10,0.588654,1.761449,1.745985,0.080192,20,1.855449
24/05/18 11:58,10,0.589637,1.704646,1.750423,0.094025,20,1.800646
24/05/18 12:00,10,0.590621,1.654038,1.97145,0.109608,20,1.777038
24/05/18 12:02,10,0.592009,3.063941,1.941625,0.113692,20,3.179941
24/05/18 12:04,10,0.593801,4.090686,2.021183,0.111267,20,4.189686
24/05/18 12:06,10,0.595594,4.047948,2.206502,0.116167,20,4.165948
24/05/18 12:08,10,0.597386,4.101967,2.20577,0.13535,20,4.254967
24/05/18 12:10,10,0.599179,4.26441,2.181024,0.167592,20,4.45241
24/05/18 12:12,10,0.600971,4.066093,2.178258,0.208475,20,4.292093
24/05/18 12:14,10,0.602764,4.035222,2.17783,0.256142,20,4.326222
24/05/18 12:16,10,0.604556,3.9925,2.165211,0.328292,20,4.3325
24/05/18 12:18,10,0.606349,3.997476,2.174086,0.3308,20,4.301476
24/05/18 12:20,10,0.608141,4.039883,2.136495,0.283783,20,4.288883
24/05/18 12:22,10,0.609934,4.039955,2.110878,0.257383,20,4.280955
24/05/18 12:24,10,0.611726,4.021162,2.167878,0.24145,20,4.251162
24/05/18 12:26,10,0.613519,4.026613,2.139582,0.215658,20,4.222613
24/05/18 12:28,10,0.615311,4.041799,2.101937,0.195283,20,4.224799
24/05/18 12:30,10,0.617103,4.008108,1.787005,0.184142,20,4.193108
24/05/18 12:32,10,0.618896,4.059493,1.788956,0.196475,20,4.236493
24/05/18 12:34,10,0.620688,4.0754,1.869261,0.178508,20,4.2434
24/05/18 12:36,10,0.622481,4.101779,1.784045,0.163308,20,4.267779
24/05/18 12:38,10,0.624273,4.122461,1.719371,0.13745,20,4.249461
24/05/18 12:40,10,0.626066,2.693057,1.732315,0.140408,20,2.843057
24/05/18 12:42,10,0.627858,1.671586,1.748019,0.1532,20,1.806586
24/05/18 12:44,10,0.629651,1.692031,1.739403,0.144683,20,1.839031
24/05/18 12:46,10,0.631443,1.706393,1.736346,0.127817,20,1.815393
24/05/18 12:48,10,0.633236,1.771336,1.737711,0.115517,20,1.867336
24/05/18 12:50,10,0.635028,1.88635,1.775853,0.093717,20,1.95935
24/05/18 12:52,10,0.636821,1.96562,1.752471,0.067925,20,2.02062
24/05/18 12:54,10,0.638613,1.851151,1.75823,0.011533,20,1.893151
24/05/18 12:56,10,0.640406,1.743272,1.743523,0.047817,20,1.829272
24/05/18 12:58,10,0.642198,1.64714,1.736763,0.091525,20,1.74214
24/05/18 13:00,10,0.64399,1.607588,1.817815,0.113475,20,1.745588
24/05/18 13:02,10,0.645584,1.582243,1.94857,0.136283,20,1.717243
24/05/18 13:04,10,0.646977,1.619555,1.942858,0.124425,20,1.725555
24/05/18 13:06,10,0.648371,1.709786,1.936863,0.094217,20,1.799786
24/05/18 13:08,10,0.649765,1.713253,1.977817,0.073533,20,1.792253
24/05/18 13:10,10,0.651159,1.703784,1.974666,0.092858,20,1.834784
24/05/18 13:12,10,0.652552,1.566916,1.972218,0.188475,20,1.815916
24/05/18 13:14,10,0.653946,1.51105,2.005527,0.280983,20,1.80005
24/05/18 13:16,10,0.65534,1.506005,1.988071,0.283142,20,1.769005
24/05/18 13:18,10,0.656734,1.527269,1.976518,0.258833,20,1.771269
24/05/18 13:20,10,0.658127,1.555762,2.095461,0.232125,20,1.779762
24/05/18 13:22,10,0.659521,1.573983,1.906352,0.186725,20,1.728983
24/05/18 13:24,10,0.660915,2.154055,1.910458,0.102333,20,2.213055
24/05/18 13:26,10,0.662309,1.753036,2.256054,0.014733,20,1.753036
24/05/18 13:28,10,0.663702,1.823869,2.276959,0,20,1.823869
24/05/18 13:30,10,0.665096,1.85634,2.408667,0,20,1.87034
24/05/18 13:32,10,0.66649,3.640832,2.28066,0,20,3.640832
24/05/18 13:34,10,0.667884,3.617763,2.282827,0,20,3.657763
24/05/18 13:36,10,0.669277,3.101564,2.279521,0.015667,20,3.097564
24/05/18 13:38,10,0.670671,2.306962,2.279354,0.046675,20,2.376962
24/05/18 13:40,10,0.672065,2.197848,2.246586,0.064983,20,2.285848
24/05/18 13:42,10,0.673459,1.786266,2.240778,0.101608,20,1.899266
24/05/18 13:44,10,0.674852,2.321207,2.034467,0.15865,20,2.528207
24/05/18 13:46,10,0.676246,1.585193,2.059633,0.299283,20,2.058193
24/05/18 13:48,10,0.67764,1.303109,1.892348,0.574467,20,1.963109
24/05/18 13:50,10,0.679034,1.154721,1.891383,0.716067,20,1.904721
24/05/18 13:52,10,0.680427,1.170262,2.267137,0.704575,20,1.790262
24/05/18 13:54,10,0.681821,1.375196,1.982242,0.512917,20,1.791196
24/05/18 13:56,10,0.683215,1.486046,1.94995,0.359017,20,1.495046
24/05/18 13:58,10,0.684609,1.500264,2.015321,0.268658,20,1.726264
24/05/18 14:00,10,0.686002,1.59444,2.017314,0.172033,20,1.73044
24/05/18 14:02,10,0.686382,3.613978,2.000501,0.098017,20,3.673978
24/05/18 14:04,10,0.685746,4.218372,1.999295,0.039492,20,4.228372
24/05/18 14:06,10,0.685111,4.280337,1.987188,0.000958,20,4.305337
24/05/18 14:08,10,0.684476,4.258145,1.901323,0,20,4.260145
24/05/18 14:10,10,0.683841,4.226478,1.78755,0.000508,20,4.223478
24/05/18 14:12,10,0.683206,4.285942,1.786817,0,20,4.290942
24/05/18 14:14,10,0.68257,4.325233,1.846323,0,20,4.325233
24/05/18 14:16,10,0.681935,4.32513,2.597175,0,20,4.32513
24/05/18 14:18,10,0.6813,4.244977,2.737357,0,20,4.244977
24/05/18 14:20,10,0.680665,4.145023,3.127534,0,20,4.145023
24/05/18 14:22,10,0.680029,4.142797,2.899634,0,20,4.142797
24/05/18 14:24,10,0.679394,4.128841,3.307868,0,20,4.128841
24/05/18 14:26,10,0.678759,4.136222,3.284365,0,20,4.143222
24/05/18 14:28,10,0.678124,4.189056,3.291314,0,20,4.235056
24/05/18 14:30,10,0.677489,4.273339,3.278355,0.030433,20,4.369339
24/05/18 14:32,10,0.676853,4.265407,3.295399,0.101433,20,4.385407
24/05/18 14:34,10,0.676218,4.096429,3.202426,0.117258,20,4.198429
24/05/18 14:36,10,0.675583,4.152993,3.195922,0.096375,20,4.223993
24/05/18 14:38,10,0.674948,4.293546,3.350266,0.005333,20,4.294546
24/05/18 14:40,10,0.674313,2.314605,3.380298,0,20,2.314605
24/05/18 14:42,10,0.673677,1.939926,2.773308,0,20,1.939926
24/05/18 14:44,10,0.673042,2.689286,2.090129,0,20,2.693286
24/05/18 14:46,10,0.672407,2.045837,3.458814,0,20,2.052837
24/05/18 14:48,10,0.671772,3.165884,2.01709,0,20,3.181884
24/05/18 14:50,10,0.671136,2.697601,1.998049,0,20,2.697601
24/05/18 14:52,10,0.670501,2.256002,1.954979,0,20,2.256002
24/05/18 14:54,10,0.669866,2.617102,2.0478,0,20,2.611102
24/05/18 14:56,10,0.669231,2.707757,2.197476,0,20,2.704757
24/05/18 14:58,10,0.668596,2.293962,2.031653,0,20,2.293962
24/05/18 15:00,10,0.66796,2.048148,2.492527,0.005933,20,2.102148
24/05/18 15:02,10,0.667136,2.032077,1.9193,0.043817,20,2.107077
24/05/18 15:04,10,0.666124,1.981756,2.580908,0.077425,20,2.078756
24/05/18 15:06,10,0.665111,1.767091,1.912496,0.085267,20,1.882091
24/05/18 15:08,10,0.664098,1.681858,2.246325,0.124158,20,1.828858
24/05/18 15:10,10,0.663085,1.596666,2.47655,0.188908,20,1.810666
24/05/18 15:12,10,0.662073,1.922338,2.363759,0.243792,20,2.175338
24/05/18 15:14,10,0.66106,1.499949,1.706681,0.262867,20,1.749949
24/05/18 15:16,10,0.660047,1.503424,1.762336,0.220383,20,1.506424
24/05/18 15:18,10,0.659035,1.569722,2.013696,0.172367,20,1.729722
24/05/18 15:20,10,0.658022,2.261629,2.061045,0.148233,20,2.390629
24/05/18 15:22,10,0.657009,2.415997,2.078482,0.124092,20,2.565997
24/05/18 15:24,10,0.655996,2.485934,2.556999,0.147858,20,2.629934
24/05/18 15:26,10,0.654984,2.048602,2.189378,0.161983,20,2.221602
24/05/18 15:28,10,0.653971,2.435619,2.038179,0.169517,20,2.597619
24/05/18 15:30,10,0.652958,2.201121,2.133747,0.145708,20,2.343121
24/05/18 15:32,10,0.651945,2.427923,1.9719,0.11495,20,2.532923
24/05/18 15:34,10,0.650933,2.532826,2.166718,0.065925,20,2.564826
24/05/18 15:36,10,0.64992,2.516253,2.198558,0.001875,20,2.513253
24/05/18 15:38,10,0.648907,2.787321,2.179335,0,20,2.787321
24/05/18 15:40,10,0.647895,2.211029,1.8045,0,20,2.211029
24/05/18 15:42,10,0.646882,2.197792,2.202771,0,20,2.197792
24/05/18 15:44,10,0.645869,2.145244,2.085082,0,20,2.145244
24/05/18 15:46,10,0.644856,2.44295,1.957849,0,20,2.44295
24/05/18 15:48,10,0.643844,2.25164,2.033149,0,20,2.24364
24/05/18 15:50,10,0.642831,1.936142,2.058363,0,20,1.980142
24/05/18 15:52,10,0.641818,2.143135,1.919669,0,20,2.176135
24/05/18 15:54,10,0.640805,2.998477,1.958857,0,20,2.998477
24/05/18 15:56,10,0.639793,2.358472,1.85763,0,20,2.358472
24/05/18 15:58,10,0.63878,2.194781,1.814338,0,20,2.220781
24/05/18 16:00,10,0.637767,3.030818,1.774426,0.049933,20,3.128818
24/05/18 16:02,10,0.635801,4.979888,1.883029,0.13165,20,5.139888
24/05/18 16:04,10,0.63288,4.239512,1.782091,0.1755,20,4.422512
24/05/18 16:06,10,0.62996,4.501056,1.767982,0.137417,20,4.593056
24/05/18 16:08,10,0.627039,4.805886,1.776398,0.012583,20,4.806886
24/05/18 16:10,10,0.624119,4.984978,2.172535,0.00185,20,5.039978
24/05/18 16:12,10,0.621199,4.454956,2.160205,0.0058,20,4.454956
24/05/18 16:14,10,0.618278,4.602311,2.130126,0.007933,20,4.601311
24/05/18 16:16,10,0.615358,4.378392,2.345286,0.001008,20,4.374392
24/05/18 16:18,10,0.612437,4.677393,2.034074,0.002508,20,4.670393
24/05/18 16:20,10,0.609517,4.744467,2.051668,0.015983,20,4.816467
24/05/18 16:22,10,0.606596,4.819727,2.09696,0.079158,20,4.937727
24/05/18 16:24,10,0.603676,4.935584,1.993227,0.138717,20,5.106584
24/05/18 16:26,10,0.600756,4.666108,2.007136,0.219192,20,4.923108
24/05/18 16:28,10,0.597835,4.105614,2.011156,0.299058,20,4.441614
24/05/18 16:30,10,0.594915,4.051778,2.009049,0.325292,20,4.350778
24/05/18 16:32,10,0.591994,4.143552,2.006464,0.275267,20,4.373552
24/05/18 16:34,10,0.589074,4.316733,2.00585,0.203825,20,4.491733
24/05/18 16:36,10,0.586154,4.315864,1.989268,0.185658,20,4.531864
24/05/18 16:38,10,0.583233,2.775713,2.013189,0.226517,20,3.007713
24/05/18 16:40,10,0.580313,1.80802,2.001913,0.243817,20,2.04202
24/05/18 16:42,10,0.577392,1.838757,1.997592,0.215367,20,2.022757
24/05/18 16:44,10,0.574472,1.831951,2.016638,0.199025,20,2.041951
24/05/18 16:46,10,0.571552,1.816672,2.06268,0.229167,20,2.053672
24/05/18 16:48,10,0.568631,1.847996,2.031095,0.200133,20,2.013996
24/05/18 16:50,10,0.565711,2.037339,2.020813,0.096392,20,2.085339
24/05/18 16:52,10,0.56279,2.103772,2.005203,0.002417,20,2.113772
24/05/18 16:54,10,0.55987,2.12531,2.007264,0,20,2.12231
24/05/18 16:56,10,0.556949,2.118189,2.066819,0,20,2.119189
24/05/18 16:58,10,0.554029,2.04761,2.030653,0,20,2.07361
24/05/18 17:00,10,0.551109,2.037242,1.98123,0,20,2.081242
24/05/18 17:02,10,0.547386,1.986049,1.951416,0.055892,20,2.078049
24/05/18 17:04,10,0.542861,1.93973,1.922308,0.122375,20,2.09173
24/05/18 17:06,10,0.538337,1.892805,0.297889,0.1937,20,2.099805
24/05/18 17:08,10,0.533812,1.845838,0.260295,0.196758,20,2.044838
24/05/18 17:10,10,0.529287,1.807597,0.240301,0.174658,20,1.978597
24/05/18 17:12,10,0.524762,1.824624,0.14191,0.156017,20,1.952624
24/05/18 17:14,10,0.520238,1.851007,0.152617,0.116367,20,1.944007
24/05/18 17:16,10,0.515713,1.910463,0.164192,0.074183,20,1.960463
24/05/18 17:18,10,0.511188,1.977565,0.301902,0,20,2.008565
24/05/18 17:20,10,0.506663,1.981416,0.168379,0,20,1.981416
24/05/18 17:22,10,0.502139,1.961897,0.172542,0.002308,20,1.975897
24/05/18 17:24,10,0.497614,1.94814,0.14881,0.032217,20,1.93414
24/05/18 17:26,10,0.493089,1.940897,0.135811,0.0527,20,2.013897
24/05/18 17:28,10,0.488564,1.991513,0.108867,0.063133,20,2.054513
24/05/18 17:30,10,0.48404,1.990153,0.204183,0.052575,20,2.056153
24/05/18 17:32,10,0.479515,1.851442,0.141099,0.072292,20,1.936442
24/05/18 17:34,10,0.47499,1.829097,0.21516,0.087583,20,1.920097
24/05/18 17:36,10,0.470465,1.817087,0.229649,0.098508,20,1.915087
24/05/18 17:38,10,0.465941,1.797134,0.251831,0.10805,20,1.905134
24/05/18 17:40,10,0.461416,1.792238,0.201287,0.120942,20,1.941238
24/05/18 17:42,10,0.456891,1.764788,0.307764,0.149283,20,1.934788
24/05/18 17:44,10,0.452367,1.730182,0.34178,0.175567,20,1.894182
24/05/18 17:46,10,0.447842,1.772894,0.315526,0.175858,20,1.927894
24/05/18 17:48,10,0.443317,1.848116,0.285187,0.14705,20,1.979116
24/05/18 17:50,10,0.438792,1.866671,0.277703,0.103292,20,1.957671
24/05/18 17:52,10,0.434268,1.888464,0.203516,0.109408,20,2.008464
24/05/18 17:54,10,0.429743,1.859175,0.202727,0.138517,20,2.037175
24/05/18 17:56,10,0.425218,1.873593,0.219373,0.149608,20,1.988593
24/05/18 17:58,10,0.420693,4.335525,0.112737,0.112692,20,4.462525
24/05/18 18:00,10,0.416169,4.247992,0.132596,0.172225,20,4.481992
24/05/18 18:02,10,0.409952,4.168633,0.112619,0.256767,20,4.417633
24/05/18 18:04,10,0.402042,4.104139,0.114303,0.225933,20,4.330139
24/05/18 18:06,10,0.394133,4.151191,0.102734,0.265792,20,4.462191
24/05/18 18:08,10,0.386224,3.977478,0.221248,0.346233,20,4.315478
24/05/18 18:10,10,0.378315,4.096761,0.090129,0.319992,20,4.396761
24/05/18 18:12,10,0.370406,4.081572,0.112985,0.280208,20,4.339572
24/05/18 18:14,10,0.362496,4.118807,0.08908,0.23225,20,4.324807
24/05/18 18:16,10,0.354587,4.154286,0.095151,0.198725,20,4.351286
24/05/18 18:18,10,0.346678,3.560519,0.08726,0.193842,20,3.739519
24/05/18 18:20,10,0.338769,2.425299,0.088629,0.212075,20,2.647299
24/05/18 18:22,10,0.33086,2.412346,0.14389,0.251092,20,2.673346
24/05/18 18:24,10,0.322951,2.379038,0.142248,0.26695,20,2.634038
24/05/18 18:26,10,0.315041,2.397459,0.144507,0.257592,20,2.656459
24/05/18 18:28,10,0.307132,2.450319,0.141702,0.232275,20,2.664319
24/05/18 18:30,10,0.299223,2.510262,0.141721,0.193417,20,2.680262
24/05/18 18:32,10,0.291314,2.551007,0.156763,0.151017,20,2.681007
24/05/18 18:34,10,0.283405,2.594139,0.157682,0.115567,20,2.696139
24/05/18 18:36,10,0.275495,2.596152,0.172529,0.084125,20,2.671152
24/05/18 18:38,10,0.267586,2.632198,0.171303,0.074125,20,2.702198
24/05/18 18:40,10,0.259677,2.648753,0.182167,0.044608,20,2.654753
24/05/18 18:42,10,0.251768,2.631588,0.18025,0.004892,20,2.668588
24/05/18 18:44,10,0.243859,2.707219,0.178993,0,20,2.707219
24/05/18 18:46,10,0.235949,2.686046,0.180153,0,20,2.692046
24/05/18 18:48,10,0.22804,2.704934,0.177692,0,20,2.707934
24/05/18 18:50,10,0.220131,2.716758,0.158967,0,20,2.733758
24/05/18 18:52,10,0.212222,2.732557,0.160495,0,20,2.732557
24/05/18 18:54,10,0.204313,2.733883,0.092063,0,20,2.734883
24/05/18 18:56,10,0.196403,2.704679,0.087922,0,20,2.704679
24/05/18 18:58,10,0.188494,2.685713,0.086309,0,20,2.671713
24/05/18 19:00,10,0.180585,2.671985,0.087055,0,20,2.670985
24/05/18 19:02,10,0.167334,2.637873,0.087917,0,20,2.627873
24/05/18 19:04,10,0.148741,2.652734,0.088374,0,20,2.660734
24/05/18 19:06,10,0.130149,2.607959,0.096628,0,20,4.601959
24/05/18 19:08,10,0.111556,2.62616,0.14286,0,20,2.63216
24/05/18 19:10,10,0.092963,2.647769,0.143195,0,20,2.658769
24/05/18 19:12,10,0.074371,2.706382,0.140945,0,20,2.701382
24/05/18 19:14,10,0.055778,2.71615,0.287466,0,20,2.71615
24/05/18 19:16,10,0.037185,2.679092,0.142447,0,20,2.672092
24/05/18 19:18,10,0.018593,2.720567,0.141289,0,20,2.720567
24/05/18 19:20,10,0,2.775702,0.161652,0,20,2.776702
24/05/18 19:22,10,0,2.81908,0.108993,0,20,2.81908
24/05/18 19:24,10,0,2.82459,0.117189,0,20,2.82459
24/05/18 19:26,10,0,2.793637,0.131682,0,20,2.793637
24/05/18 19:28,10,0,2.746605,0.123149,0,20,2.746605
24/05/18 19:30,10,0,2.7566,0.140004,0,20,2.7566
24/05/18 19:32,10,0,2.758137,0.138819,0,20,2.758137
24/05/18 19:34,10,0,2.749983,0.19844,0,20,2.749983
24/05/18 19:36,10,0,2.751153,0.232928,0,20,2.751153
24/05/18 19:38,10,0,2.764397,0.20316,0,20,2.764397
24/05/18 19:40,10,0,2.807137,0.2627,0,20,2.807137
24/05/18 19:42,10,0,2.841433,0.281072,0,20,2.841433
24/05/18 19:44,10,0,2.837682,0.281629,0,20,2.837682
24/05/18 19:46,10,0,2.855586,0.299206,0,20,2.855586
24/05/18 19:48,10,0,2.828688,0.259525,0,20,2.828688
24/05/18 19:50,10,0,2.799224,0.25003,0,20,2.799224
24/05/18 19:52,10,0,2.771753,0.249968,0,20,2.771753
24/05/18 19:54,10,0,2.70116,0.248508,0,20,2.70116
24/05/18 19:56,10,0,2.706284,0.248512,0,20,2.706284
24/05/18 19:58,10,0,2.81234,0.24683,0,20,2.81234
24/05/18 20:00,10,0,2.763147,0.24819,0,20,2.763147
24/05/18 20:02,10,0,2.762547,0.249037,0,20,2.762547
24/05/18 20:04,10,0,2.78083,0.268703,0,20,2.78083
24/05/18 20:06,10,0,2.78517,0.303931,0,20,2.78517
24/05/18 20:08,10,0,2.780157,0.322737,0,20,2.780157
24/05/18 20:10,10,0,2.768827,0.335559,0,20,2.768827
24/05/18 20:12,10,0,2.761502,0.335647,0,20,2.761502
24/05/18 20:14,10,0,2.767497,0.333708,0,20,2.767497
24/05/18 20:16,10,0,2.767604,0.360114,0,20,2.767604
24/05/18 20:18,10,0,2.783405,0.360225,0,20,2.783405
24/05/18 20:20,10,0,2.76542,0.359114,0,20,2.76542
24/05/18 20:22,10,0,2.768435,0.356267,0,20,2.768435
24/05/18 20:24,10,0,2.771611,0.335901,0,20,2.771611
24/05/18 20:26,10,0,2.747097,0.334417,0,20,2.747097
24/05/18 20:28,10,0,2.695123,0.34654,0,20,2.695123
24/05/18 20:30,10,0,2.695808,0.398312,0,20,2.695808
24/05/18 20:32,10,0,2.720992,0.508423,0,20,2.720992
24/05/18 20:34,10,0,2.723287,0.495553,0,20,2.723287
24/05/18 20:36,10,0,2.729111,0.444424,0,20,2.729111
24/05/18 20:38,10,0,2.81038,0.471639,0,20,2.81038
24/05/18 20:40,10,0,2.842357,0.469837,0,20,2.842357
24/05/18 20:42,10,0,2.772818,0.288644,0,20,2.772818
24/05/18 20:44,10,0,2.779351,0.266689,0,20,2.779351
24/05/18 20:46,10,0,2.774666,0.25817,0,20,2.774666
24/05/18 20:48,10,0,2.781759,0.237295,0,20,2.781759
24/05/18 20:50,10,0,2.786693,0.2493,0,20,2.786693
24/05/18 20:52,10,0,2.745669,0.248723,0,20,2.745669
24/05/18 20:54,10,0,2.740202,0.261405,0,20,2.740202
24/05/18 20:56,10,0,2.850958,0.259163,0,20,2.850958
24/05/18 20:58,10,0,3.090807,0.260185,0,20,3.090807
24/05/18 21:00,10,0,3.1034,0.259629,0,20,3.1034
24/05/18 21:02,10,0,3.111844,0.261656,0,20,3.111844
24/05/18 21:04,10,0,3.101702,0.260894,0,20,3.101702
24/05/18 21:06,10,0,3.101352,0.223648,0,20,3.101352
24/05/18 21:08,10,0,3.104384,0.187437,0,20,3.104384
24/05/18 21:10,10,0,3.094145,0.169402,0,20,3.094145
24/05/18 21:12,10,0,3.099309,0.170688,0,20,3.099309
24/05/18 21:14,10,0,3.125226,0.170411,0,20,3.125226
24/05/18 21:16,10,0,3.080567,0.169235,0,20,3.080567
24/05/18 21:18,10,0,3.038463,0.16874,0,20,3.038463
24/05/18 21:20,10,0,2.961596,0.168701,0,20,2.961596
24/05/18 21:22,10,0,2.953087,0.186892,0,20,2.953087
24/05/18 21:24,10,0,2.96157,0.180929,0,20,2.96157
24/05/18 21:26,10,0,2.937474,0.221084,0,20,2.937474
24/05/18 21:28,10,0,2.909318,0.202197,0,20,2.909318
24/05/18 21:30,10,0,2.911896,0.202471,0,20,2.911896
24/05/18 21:32,10,0,2.891178,0.186033,0,20,2.891178
24/05/18 21:34,10,0,2.887671,0.184295,0,20,2.887671
24/05/18 21:36,10,0,2.957796,0.214327,0,20,2.957796
24/05/18 21:38,10,0,2.956367,0.22167,0,20,2.956367
24/05/18 21:40,10,0,2.948373,0.236558,0,20,2.948373
24/05/18 21:42,10,0,3.012167,0.174016,0,20,3.012167
24/05/18 21:44,10,0,3.027193,0.191336,0,20,3.027193
24/05/18 21:46,10,0,2.941575,0.185556,0,20,2.941575
24/05/18 21:48,10,0,2.958515,0.186895,0,20,2.958515
24/05/18 21:50,10,0,2.943572,0.162416,0,20,2.943572
24/05/18 21:52,10,0,2.909894,0.177403,0,20,2.909894
24/05/18 21:54,10,0,2.877265,0.187447,0,20,2.877265
24/05/18 21:56,10,0,2.909669,0.159564,0,20,2.909669
24/05/18 21:58,10,0,2.934973,0.242513,0,20,2.934973
